transaction_id,transaction_date,drug_category,product_id,region,channel,customer_segment,units_sold,unit_price,gross_sales,discount_rate,discount_amount,net_sales,campaign_flag,month,quarter,average_selling_price
TXN-00011487,2024-01-05,Hepatology,HEP-03,Central,Retail,Independent Pharmacies,2,44.63,89.26,0.108,9.64,79.63,0,2024-01,2024Q1,39.82
TXN-00003219,2024-01-05,Smoking Cessation,SMO-06,North,Hospital,Public Health,37,97.41,3604.12,0.14,504.7,3099.42,0,2024-01,2024Q1,83.77
TXN-00016164,2024-01-05,Pain Management,PAI-03,West,Online,Retail Chains,19,167.75,3187.17,0.2851,908.51,2278.65,0,2024-01,2024Q1,119.93
TXN-00017067,2024-01-05,Oral Rehydration,ORA-06,North,Hospital,Specialty Centers,36,90.24,3248.51,0.2185,709.9,2538.61,0,2024-01,2024Q1,70.52
TXN-00001810,2024-01-05,Cardiology,CAR-02,East,Retail,Tier-1 Hospitals,15,66.45,996.75,0.1446,144.14,852.61,1,2024-01,2024Q1,56.84
TXN-00006090,2024-01-05,Diuretics,DIU-01,East,Hospital,Tier-2 Clinics,48,111.4,5347.03,0.1448,774.05,4572.98,0,2024-01,2024Q1,95.27
TXN-00007476,2024-01-05,Oral Rehydration,ORA-03,East,Hospital,Independent Pharmacies,35,91.54,3204.06,0.187,599.09,2604.97,0,2024-01,2024Q1,74.43
TXN-00020745,2024-01-05,Oral Rehydration,ORA-01,Central,Distributor,Independent Pharmacies,59,91.98,5426.99,0.1975,1071.7,4355.3,1,2024-01,2024Q1,73.82
TXN-00018536,2024-01-05,Rare Disease,RAR-04,North,Distributor,Tier-1 Hospitals,58,119.39,6924.51,0.1617,1119.4,5805.12,0,2024-01,2024Q1,100.09
TXN-00010555,2024-01-05,Rare Disease,RAR-05,West,Distributor,Tier-1 Hospitals,43,123.35,5304.05,0.2862,1517.92,3786.13,0,2024-01,2024Q1,88.05
TXN-00009951,2024-01-05,Dental Care,DEN-02,South,Retail,Public Health,36,111.71,4021.42,0.107,430.18,3591.24,0,2024-01,2024Q1,99.76
TXN-00020565,2024-01-05,Urology,URO-02,South,Online,Tier-1 Hospitals,12,83.17,997.99,0.2249,224.46,773.53,1,2024-01,2024Q1,64.46
TXN-00004883,2024-01-05,Diuretics,DIU-05,North,Retail,Tier-1 Hospitals,33,132.09,4359.05,0.1374,598.8,3760.25,0,2024-01,2024Q1,113.95
TXN-00004049,2024-01-05,Endocrinology,END-01,Central,Online,Specialty Centers,15,85.99,1289.92,0.1431,184.56,1105.36,0,2024-01,2024Q1,73.69
TXN-00011248,2024-01-05,Respiratory,RES-03,North,Distributor,Tier-1 Hospitals,27,48.77,1316.88,0.1476,194.39,1122.49,0,2024-01,2024Q1,41.57
TXN-00008035,2024-01-05,Probiotics,PRO-02,North,Hospital,Tier-1 Hospitals,47,102.69,4826.57,0.1558,751.81,4074.77,0,2024-01,2024Q1,86.7
TXN-00013190,2024-01-05,Dermatology,DER-01,South,Distributor,Specialty Centers,39,116.39,4539.09,0.1116,506.7,4032.4,0,2024-01,2024Q1,103.39
TXN-00023889,2024-01-05,Anti-inflammatory,ANT-01,West,Hospital,Retail Chains,21,61.11,1283.41,0.2397,307.61,975.8,0,2024-01,2024Q1,46.47
TXN-00018949,2024-01-05,Psychiatry,PSY-04,West,Distributor,Tier-1 Hospitals,16,57.76,924.21,0.1609,148.68,775.54,0,2024-01,2024Q1,48.47
TXN-00001565,2024-01-05,Sleep Care,SLE-05,West,Retail,Specialty Centers,7,41.99,293.96,0.094,27.63,266.33,0,2024-01,2024Q1,38.05
TXN-00000009,2024-01-05,Oral Rehydration,ORA-04,South,Distributor,Tier-2 Clinics,45,86.22,3880.12,0.1644,637.75,3242.37,0,2024-01,2024Q1,72.05
TXN-00008714,2024-01-05,Hypertension,HYP-04,South,Retail,Retail Chains,20,63.81,1276.18,0.1123,143.36,1132.82,0,2024-01,2024Q1,56.64
TXN-00018571,2024-01-05,Dental Care,DEN-07,North,Online,Tier-1 Hospitals,20,98.32,1966.33,0.1923,378.15,1588.18,0,2024-01,2024Q1,79.41
TXN-00002563,2024-01-06,Antidiabetics,ANT-02,South,Retail,Public Health,23,60.54,1392.45,0.0947,131.88,1260.56,0,2024-01,2024Q1,54.81
TXN-00009146,2024-01-06,Dermatology,DER-05,Central,Hospital,Tier-2 Clinics,37,128.85,4767.63,0.0929,443.01,4324.62,0,2024-01,2024Q1,116.88
TXN-00000443,2024-01-06,Dermatology,DER-05,East,Retail,Retail Chains,35,116.19,4066.81,0.1905,774.62,3292.19,1,2024-01,2024Q1,94.06
TXN-00019832,2024-01-06,Fertility,FER-07,North,Retail,Specialty Centers,22,64.79,1425.4,0.2219,316.36,1109.04,0,2024-01,2024Q1,50.41
TXN-00003853,2024-01-06,Rare Disease,RAR-03,West,Retail,Tier-2 Clinics,30,122.01,3660.23,0.0559,204.54,3455.69,0,2024-01,2024Q1,115.19
TXN-00009226,2024-01-06,Neurology,NEU-02,Central,Government,Tier-2 Clinics,26,67.41,1752.69,0.38,666.02,1086.67,0,2024-01,2024Q1,41.8
TXN-00003525,2024-01-06,Minerals,MIN-05,West,Retail,Tier-1 Hospitals,16,56.44,903.01,0.1475,133.19,769.82,1,2024-01,2024Q1,48.11
TXN-00019446,2024-01-06,Liver Care,LIV-06,Central,Retail,Retail Chains,25,162.63,4065.84,0.1321,537.22,3528.61,0,2024-01,2024Q1,141.14
TXN-00006891,2024-01-06,Hypertension,HYP-01,West,Retail,Tier-2 Clinics,29,58.45,1695.07,0.1059,179.56,1515.51,0,2024-01,2024Q1,52.26
TXN-00001366,2024-01-06,Medical Nutrition,MED-04,West,Distributor,Tier-2 Clinics,6,47.93,287.61,0.0933,26.84,260.77,0,2024-01,2024Q1,43.46
TXN-00013659,2024-01-06,Geriatrics,GER-08,West,Hospital,Tier-2 Clinics,14,51.46,720.43,0.1529,110.16,610.27,0,2024-01,2024Q1,43.59
TXN-00018543,2024-01-06,Endocrinology,END-04,Central,Distributor,Independent Pharmacies,29,84.66,2455.0,0.2475,607.68,1847.32,0,2024-01,2024Q1,63.7
TXN-00007153,2024-01-06,Minerals,MIN-05,South,Government,Retail Chains,12,54.86,658.31,0.1539,101.3,557.01,0,2024-01,2024Q1,46.42
TXN-00016026,2024-01-06,Women Health,WOM-08,West,Retail,Tier-1 Hospitals,10,86.4,864.02,0.1121,96.88,767.14,0,2024-01,2024Q1,76.71
TXN-00014585,2024-01-06,Vaccines,VAC-04,West,Retail,Specialty Centers,18,62.09,1117.53,0.1207,134.93,982.6,0,2024-01,2024Q1,54.59
TXN-00021681,2024-01-06,Hypertension,HYP-02,West,Hospital,Tier-2 Clinics,25,67.04,1675.91,0.1575,263.95,1411.97,0,2024-01,2024Q1,56.48
TXN-00012115,2024-01-06,Dental Care,DEN-03,North,Distributor,Specialty Centers,26,111.0,2886.1,0.2563,739.65,2146.45,0,2024-01,2024Q1,82.56
TXN-00007726,2024-01-06,Anticoagulants,ANT-04,North,Hospital,Specialty Centers,32,116.91,3741.24,0.1721,644.03,3097.21,1,2024-01,2024Q1,96.79
TXN-00022637,2024-01-06,Liver Care,LIV-05,West,Retail,Tier-2 Clinics,14,127.56,1785.81,0.2289,408.82,1376.99,0,2024-01,2024Q1,98.36
TXN-00005319,2024-01-06,Oral Rehydration,ORA-06,Central,Distributor,Retail Chains,43,93.89,4037.42,0.2345,946.7,3090.72,0,2024-01,2024Q1,71.88
TXN-00015635,2024-01-06,Immunology,IMM-08,North,Retail,Retail Chains,17,95.89,1630.2,0.1689,275.4,1354.81,0,2024-01,2024Q1,79.69
TXN-00005008,2024-01-06,Pediatrics,PED-03,North,Distributor,Tier-1 Hospitals,17,60.22,1023.69,0.1769,181.12,842.57,0,2024-01,2024Q1,49.56
TXN-00018604,2024-01-06,Endocrinology,END-06,South,Government,Tier-2 Clinics,31,79.88,2476.32,0.3357,831.2,1645.11,0,2024-01,2024Q1,53.07
TXN-00016248,2024-01-06,Dermatology,DER-05,East,Online,Retail Chains,31,108.26,3356.13,0.38,1275.33,2080.8,1,2024-01,2024Q1,67.12
TXN-00000354,2024-01-06,Oral Rehydration,ORA-04,West,Retail,Specialty Centers,33,96.68,3190.43,0.1624,518.01,2672.42,0,2024-01,2024Q1,80.98
TXN-00014264,2024-01-06,Oral Rehydration,ORA-01,West,Government,Tier-1 Hospitals,56,101.41,5678.71,0.1757,997.69,4681.02,0,2024-01,2024Q1,83.59
TXN-00017010,2024-01-06,Immunology,IMM-08,West,Government,Retail Chains,42,90.21,3788.66,0.2672,1012.29,2776.37,0,2024-01,2024Q1,66.1
TXN-00008173,2024-01-06,Weight Management,WEI-06,South,Distributor,Independent Pharmacies,32,65.75,2104.03,0.1309,275.45,1828.58,0,2024-01,2024Q1,57.14
TXN-00006042,2024-01-06,Rheumatology,RHE-07,South,Retail,Public Health,22,48.37,1064.03,0.078,83.02,981.01,0,2024-01,2024Q1,44.59
TXN-00022736,2024-01-06,Hormonal Therapy,HOR-02,South,Retail,Tier-2 Clinics,18,66.32,1193.74,0.1997,238.44,955.3,0,2024-01,2024Q1,53.07
TXN-00019458,2024-01-07,Analgesics,ANA-01,East,Retail,Retail Chains,21,57.91,1216.02,0.1591,193.45,1022.57,0,2024-01,2024Q1,48.69
TXN-00003295,2024-01-07,Vitamins,VIT-04,West,Online,Specialty Centers,18,80.4,1447.15,0.0911,131.88,1315.26,0,2024-01,2024Q1,73.07
TXN-00014314,2024-01-07,Ophthalmology,OPH-05,Central,Retail,Independent Pharmacies,17,61.44,1044.51,0.0534,55.75,988.76,0,2024-01,2024Q1,58.16
TXN-00019321,2024-01-07,Antihistamines,ANT-07,North,Retail,Retail Chains,38,105.15,3995.73,0.2308,922.24,3073.49,1,2024-01,2024Q1,80.88
TXN-00012652,2024-01-07,Neurology,NEU-08,North,Retail,Independent Pharmacies,20,73.52,1470.44,0.1275,187.5,1282.94,0,2024-01,2024Q1,64.15
TXN-00007133,2024-01-07,ENT,ENT-05,South,Online,Retail Chains,9,57.38,516.38,0.38,196.23,320.16,0,2024-01,2024Q1,35.57
TXN-00020403,2024-01-07,Liver Care,LIV-01,South,Retail,Tier-2 Clinics,25,121.76,3043.89,0.0521,158.51,2885.38,0,2024-01,2024Q1,115.42
TXN-00016049,2024-01-07,Neurology,NEU-03,West,Online,Tier-2 Clinics,10,78.91,789.11,0.1192,94.03,695.08,0,2024-01,2024Q1,69.51
TXN-00006749,2024-01-07,Liver Care,LIV-04,West,Hospital,Tier-1 Hospitals,25,126.98,3174.57,0.0585,185.63,2988.94,0,2024-01,2024Q1,119.56
TXN-00010352,2024-01-07,Probiotics,PRO-02,South,Online,Retail Chains,37,99.52,3682.38,0.2216,815.95,2866.43,0,2024-01,2024Q1,77.47
TXN-00012061,2024-01-07,Oral Rehydration,ORA-04,North,Hospital,Specialty Centers,34,93.85,3190.81,0.1943,619.9,2570.91,0,2024-01,2024Q1,75.61
TXN-00011503,2024-01-07,Weight Management,WEI-03,East,Hospital,Retail Chains,28,79.97,2239.24,0.0811,181.64,2057.6,0,2024-01,2024Q1,73.49
TXN-00016323,2024-01-07,Antidiabetics,ANT-05,North,Distributor,Independent Pharmacies,49,53.63,2627.78,0.1291,339.16,2288.62,0,2024-01,2024Q1,46.71
TXN-00015318,2024-01-07,Psychiatry,PSY-08,South,Hospital,Tier-1 Hospitals,26,60.84,1581.85,0.2073,327.89,1253.96,0,2024-01,2024Q1,48.23
TXN-00000339,2024-01-07,Vaccines,VAC-06,North,Distributor,Tier-1 Hospitals,25,66.53,1663.19,0.1802,299.75,1363.44,0,2024-01,2024Q1,54.54
TXN-00020463,2024-01-07,Antifungals,ANT-04,South,Retail,Tier-1 Hospitals,19,85.82,1630.5,0.1258,205.13,1425.37,0,2024-01,2024Q1,75.02
TXN-00017174,2024-01-07,Dental Care,DEN-02,South,Retail,Tier-1 Hospitals,32,112.02,3584.71,0.1277,457.74,3126.96,0,2024-01,2024Q1,97.72
TXN-00019586,2024-01-07,Immunology,IMM-06,South,Retail,Tier-1 Hospitals,20,86.7,1733.99,0.1311,227.3,1506.69,0,2024-01,2024Q1,75.33
TXN-00000696,2024-01-07,Medical Nutrition,MED-06,South,Retail,Tier-1 Hospitals,16,45.27,724.34,0.1064,77.07,647.27,0,2024-01,2024Q1,40.45
TXN-00021498,2024-01-07,Immunology,IMM-07,North,Distributor,Public Health,22,104.22,2292.74,0.168,385.14,1907.61,0,2024-01,2024Q1,86.71
TXN-00011008,2024-01-07,Diuretics,DIU-05,Central,Distributor,Retail Chains,46,133.37,6134.83,0.1808,1109.22,5025.61,0,2024-01,2024Q1,109.25
TXN-00015752,2024-01-07,Women Health,WOM-03,North,Distributor,Independent Pharmacies,14,82.84,1159.77,0.1784,206.92,952.85,0,2024-01,2024Q1,68.06
TXN-00009096,2024-01-07,Minerals,MIN-02,North,Retail,Tier-1 Hospitals,9,49.14,442.27,0.1116,49.37,392.9,0,2024-01,2024Q1,43.66
TXN-00000971,2024-01-07,Medical Nutrition,MED-04,East,Retail,Public Health,14,48.39,677.41,0.2366,160.26,517.15,0,2024-01,2024Q1,36.94
TXN-00018836,2024-01-07,Oral Rehydration,ORA-07,North,Online,Specialty Centers,32,97.47,3118.89,0.2055,640.78,2478.11,0,2024-01,2024Q1,77.44
TXN-00002889,2024-01-07,Anti-tubercular,ANT-01,South,Hospital,Independent Pharmacies,17,62.57,1063.7,0.0832,88.48,975.22,0,2024-01,2024Q1,57.37
TXN-00003932,2024-01-07,Pediatrics,PED-07,West,Online,Independent Pharmacies,9,68.26,614.33,0.1032,63.38,550.95,0,2024-01,2024Q1,61.22
TXN-00024438,2024-01-07,Pain Management,PAI-07,East,Online,Tier-2 Clinics,19,171.61,3260.63,0.0416,135.74,3124.89,0,2024-01,2024Q1,164.47
TXN-00008289,2024-01-07,Minerals,MIN-05,East,Hospital,Specialty Centers,12,56.19,674.24,0.1973,133.04,541.2,0,2024-01,2024Q1,45.1
TXN-00023879,2024-01-07,Dental Care,DEN-07,North,Hospital,Tier-2 Clinics,38,106.2,4035.69,0.2046,825.67,3210.02,0,2024-01,2024Q1,84.47
TXN-00016646,2024-01-07,Ophthalmology,OPH-07,North,Retail,Tier-1 Hospitals,16,66.03,1056.43,0.1537,162.35,894.08,0,2024-01,2024Q1,55.88
TXN-00001607,2024-01-07,Probiotics,PRO-02,West,Distributor,Tier-2 Clinics,48,92.98,4462.95,0.1927,859.95,3602.99,1,2024-01,2024Q1,75.06
TXN-00017489,2024-01-07,Antifungals,ANT-04,East,Hospital,Independent Pharmacies,28,75.03,2100.93,0.0887,186.35,1914.58,0,2024-01,2024Q1,68.38
TXN-00015683,2024-01-08,Antivirals,ANT-05,East,Hospital,Public Health,15,59.23,888.4,0.1095,97.31,791.09,0,2024-01,2024Q1,52.74
TXN-00011795,2024-01-08,Women Health,WOM-07,North,Retail,Retail Chains,10,76.53,765.31,0.3634,278.09,487.21,0,2024-01,2024Q1,48.72
TXN-00004767,2024-01-08,Hormonal Therapy,HOR-04,North,Online,Independent Pharmacies,18,55.71,1002.85,0.0727,72.87,929.98,0,2024-01,2024Q1,51.67
TXN-00003952,2024-01-08,Oral Rehydration,ORA-07,East,Retail,Tier-2 Clinics,37,100.37,3713.74,0.2939,1091.36,2622.38,0,2024-01,2024Q1,70.88
TXN-00019096,2024-01-08,Ophthalmology,OPH-08,North,Online,Tier-1 Hospitals,14,69.76,976.58,0.0778,75.95,900.62,0,2024-01,2024Q1,64.33
TXN-00000234,2024-01-08,Bone Health,BON-01,South,Retail,Tier-2 Clinics,12,46.43,557.17,0.1322,73.67,483.49,0,2024-01,2024Q1,40.29
TXN-00012187,2024-01-08,Endocrinology,END-06,North,Distributor,Specialty Centers,39,83.16,3243.38,0.3261,1057.64,2185.74,1,2024-01,2024Q1,56.04
TXN-00021782,2024-01-08,Antivirals,ANT-05,North,Government,Public Health,27,66.5,1795.4,0.2619,470.16,1325.24,0,2024-01,2024Q1,49.08
TXN-00010414,2024-01-08,Renal Care,REN-06,East,Hospital,Tier-1 Hospitals,31,63.33,1963.28,0.1826,358.43,1604.85,0,2024-01,2024Q1,51.77
TXN-00024012,2024-01-08,Weight Management,WEI-08,East,Retail,Public Health,23,77.29,1777.67,0.0855,151.96,1625.7,0,2024-01,2024Q1,70.68
TXN-00018950,2024-01-08,Critical Care,CRI-02,North,Online,Retail Chains,14,76.56,1071.8,0.1405,150.54,921.26,0,2024-01,2024Q1,65.8
TXN-00022731,2024-01-08,Liver Care,LIV-01,West,Retail,Specialty Centers,20,114.32,2286.47,0.2433,556.37,1730.1,0,2024-01,2024Q1,86.5
TXN-00012384,2024-01-08,Antiplatelets,ANT-06,East,Hospital,Tier-2 Clinics,36,67.76,2439.52,0.1634,398.6,2040.91,0,2024-01,2024Q1,56.69
TXN-00008840,2024-01-08,Pain Management,PAI-03,East,Online,Tier-1 Hospitals,20,183.04,3660.8,0.153,560.0,3100.81,0,2024-01,2024Q1,155.04
TXN-00014034,2024-01-08,Ophthalmology,OPH-08,North,Distributor,Tier-2 Clinics,24,62.76,1506.22,0.2201,331.55,1174.68,0,2024-01,2024Q1,48.94
TXN-00016195,2024-01-08,Smoking Cessation,SMO-05,Central,Retail,Tier-2 Clinics,43,107.22,4610.5,0.1011,466.12,4144.37,0,2024-01,2024Q1,96.38
TXN-00023791,2024-01-08,Liver Care,LIV-04,East,Retail,Independent Pharmacies,19,105.38,2002.18,0.114,228.27,1773.91,0,2024-01,2024Q1,93.36
TXN-00018303,2024-01-08,Emergency Care,EME-04,South,Distributor,Independent Pharmacies,36,60.43,2175.45,0.3146,684.35,1491.11,1,2024-01,2024Q1,41.42
TXN-00023579,2024-01-08,Anti-malarial,ANT-03,South,Retail,Independent Pharmacies,27,83.39,2251.45,0.1138,256.17,1995.28,0,2024-01,2024Q1,73.9
TXN-00002963,2024-01-08,Antivirals,ANT-02,West,Distributor,Tier-2 Clinics,23,63.55,1461.68,0.2407,351.78,1109.9,0,2024-01,2024Q1,48.26
TXN-00014099,2024-01-08,Liver Care,LIV-03,South,Hospital,Tier-1 Hospitals,31,112.23,3479.16,0.3004,1045.01,2434.15,0,2024-01,2024Q1,78.52
TXN-00015275,2024-01-08,Medical Nutrition,MED-08,North,Distributor,Tier-2 Clinics,11,50.06,550.68,0.1222,67.28,483.39,0,2024-01,2024Q1,43.94
TXN-00013364,2024-01-08,Antivirals,ANT-06,East,Online,Public Health,12,76.81,921.71,0.1439,132.62,789.09,0,2024-01,2024Q1,65.76
TXN-00020853,2024-01-08,Allergy,ALL-01,South,Government,Retail Chains,23,51.11,1175.53,0.3752,441.06,734.47,1,2024-01,2024Q1,31.93
TXN-00022699,2024-01-08,Anti-malarial,ANT-01,East,Retail,Independent Pharmacies,50,73.67,3683.59,0.1129,415.78,3267.81,0,2024-01,2024Q1,65.36
TXN-00018398,2024-01-08,Vitamins,VIT-06,South,Hospital,Tier-1 Hospitals,31,86.09,2668.92,0.1185,316.21,2352.71,0,2024-01,2024Q1,75.89
TXN-00014797,2024-01-08,Psychiatry,PSY-06,South,Distributor,Tier-2 Clinics,27,58.7,1584.98,0.2225,352.69,1232.29,0,2024-01,2024Q1,45.64
TXN-00000927,2024-01-08,Diagnostic Aids,DIA-05,Central,Distributor,Tier-2 Clinics,34,79.99,2719.8,0.38,1033.53,1686.28,0,2024-01,2024Q1,49.6
TXN-00005918,2024-01-08,Anesthesia,ANE-01,East,Retail,Tier-1 Hospitals,12,65.38,784.62,0.0506,39.72,744.9,0,2024-01,2024Q1,62.08
TXN-00011190,2024-01-08,Endocrinology,END-05,East,Retail,Independent Pharmacies,21,95.84,2012.64,0.2429,488.9,1523.74,0,2024-01,2024Q1,72.56
TXN-00017585,2024-01-08,Medical Nutrition,MED-04,East,Distributor,Specialty Centers,30,43.93,1317.92,0.2781,366.51,951.41,1,2024-01,2024Q1,31.71
TXN-00017667,2024-01-08,Rare Disease,RAR-04,East,Distributor,Tier-1 Hospitals,64,139.85,8950.61,0.1205,1078.75,7871.85,0,2024-01,2024Q1,123.0
TXN-00019039,2024-01-08,Minerals,MIN-02,South,Government,Independent Pharmacies,18,49.34,888.16,0.3034,269.49,618.67,0,2024-01,2024Q1,34.37
TXN-00019394,2024-01-08,Smoking Cessation,SMO-05,East,Online,Specialty Centers,32,101.1,3235.15,0.1997,646.17,2588.98,0,2024-01,2024Q1,80.91
TXN-00005755,2024-01-08,Ophthalmology,OPH-07,Central,Retail,Independent Pharmacies,12,59.16,709.87,0.1217,86.37,623.5,0,2024-01,2024Q1,51.96
TXN-00021545,2024-01-08,Liver Care,LIV-03,South,Retail,Retail Chains,29,128.95,3739.43,0.2071,774.43,2965.0,0,2024-01,2024Q1,102.24
TXN-00022143,2024-01-09,Medical Nutrition,MED-01,East,Online,Tier-2 Clinics,17,47.8,812.6,0.1969,159.98,652.62,1,2024-01,2024Q1,38.39
TXN-00022944,2024-01-09,Geriatrics,GER-05,West,Hospital,Specialty Centers,22,54.31,1194.93,0.1879,224.56,970.37,1,2024-01,2024Q1,44.11
TXN-00003068,2024-01-09,Gastrointestinal,GAS-08,Central,Retail,Public Health,17,63.47,1078.98,0.0781,84.32,994.66,0,2024-01,2024Q1,58.51
TXN-00002986,2024-01-09,Probiotics,PRO-04,East,Retail,Independent Pharmacies,28,89.97,2519.06,0.247,622.17,1896.9,0,2024-01,2024Q1,67.75
TXN-00012505,2024-01-09,Allergy,ALL-01,West,Distributor,Public Health,16,65.76,1052.2,0.2785,293.0,759.2,0,2024-01,2024Q1,47.45
TXN-00019128,2024-01-09,Anticoagulants,ANT-01,West,Retail,Tier-1 Hospitals,35,129.17,4520.86,0.1592,719.72,3801.13,0,2024-01,2024Q1,108.6
TXN-00015355,2024-01-09,ENT,ENT-01,West,Government,Tier-1 Hospitals,32,50.05,1601.58,0.3187,510.43,1091.15,0,2024-01,2024Q1,34.1
TXN-00010027,2024-01-09,Dental Care,DEN-05,East,Government,Tier-1 Hospitals,48,106.96,5134.08,0.1727,886.51,4247.56,0,2024-01,2024Q1,88.49
TXN-00024220,2024-01-09,Probiotics,PRO-03,West,Government,Public Health,42,108.53,4558.46,0.1708,778.49,3779.97,0,2024-01,2024Q1,90.0
TXN-00005044,2024-01-09,Liver Care,LIV-01,East,Government,Specialty Centers,24,130.86,3140.69,0.3799,1193.06,1947.63,0,2024-01,2024Q1,81.15
TXN-00015059,2024-01-09,Diuretics,DIU-03,South,Retail,Independent Pharmacies,41,111.2,4559.29,0.1226,558.89,4000.4,0,2024-01,2024Q1,97.57
TXN-00016550,2024-01-09,Dental Care,DEN-08,West,Hospital,Retail Chains,44,111.75,4917.12,0.1377,676.88,4240.24,0,2024-01,2024Q1,96.37
TXN-00009097,2024-01-09,Minerals,MIN-07,East,Distributor,Retail Chains,11,48.44,532.88,0.1694,90.29,442.59,0,2024-01,2024Q1,40.24
TXN-00017387,2024-01-09,Endocrinology,END-01,North,Distributor,Tier-2 Clinics,33,100.43,3314.25,0.1792,594.01,2720.23,0,2024-01,2024Q1,82.43
TXN-00019418,2024-01-09,Anti-tubercular,ANT-03,North,Retail,Specialty Centers,14,59.55,833.7,0.1755,146.32,687.39,1,2024-01,2024Q1,49.1
TXN-00005315,2024-01-09,Bone Health,BON-06,East,Distributor,Tier-1 Hospitals,23,38.91,894.89,0.313,280.1,614.79,0,2024-01,2024Q1,26.73
TXN-00005080,2024-01-09,Hormonal Therapy,HOR-04,West,Retail,Specialty Centers,12,60.22,722.64,0.0715,51.64,671.0,0,2024-01,2024Q1,55.92
TXN-00009774,2024-01-09,Dental Care,DEN-08,West,Distributor,Tier-1 Hospitals,47,109.25,5134.89,0.1769,908.57,4226.32,0,2024-01,2024Q1,89.92
TXN-00012156,2024-01-09,Anticoagulants,ANT-01,South,Hospital,Specialty Centers,26,105.31,2738.09,0.1304,356.95,2381.14,0,2024-01,2024Q1,91.58
TXN-00022111,2024-01-09,Neurology,NEU-01,West,Hospital,Tier-2 Clinics,22,75.5,1661.02,0.2502,415.65,1245.37,0,2024-01,2024Q1,56.61
TXN-00015863,2024-01-09,Emergency Care,EME-01,East,Online,Tier-2 Clinics,24,64.23,1541.43,0.1489,229.53,1311.91,0,2024-01,2024Q1,54.66
TXN-00020575,2024-01-09,Ophthalmology,OPH-04,East,Online,Tier-2 Clinics,20,54.81,1096.21,0.1522,166.81,929.4,0,2024-01,2024Q1,46.47
TXN-00016441,2024-01-09,Anesthesia,ANE-05,South,Retail,Public Health,17,62.36,1060.08,0.0677,71.81,988.27,0,2024-01,2024Q1,58.13
TXN-00016879,2024-01-09,Critical Care,CRI-02,North,Distributor,Tier-2 Clinics,26,72.92,1895.91,0.3319,629.23,1266.68,1,2024-01,2024Q1,48.72
TXN-00023912,2024-01-09,Pediatrics,PED-03,East,Hospital,Independent Pharmacies,7,72.66,508.59,0.1919,97.62,410.97,0,2024-01,2024Q1,58.71
TXN-00003557,2024-01-09,Allergy,ALL-02,North,Hospital,Tier-2 Clinics,8,55.14,441.11,0.1151,50.79,390.32,0,2024-01,2024Q1,48.79
TXN-00004602,2024-01-09,Anti-tubercular,ANT-02,North,Retail,Independent Pharmacies,20,65.71,1314.3,0.2729,358.65,955.64,0,2024-01,2024Q1,47.78
TXN-00020109,2024-01-09,Anti-tubercular,ANT-05,East,Retail,Tier-2 Clinics,18,63.62,1145.11,0.2455,281.17,863.94,0,2024-01,2024Q1,48.0
TXN-00007774,2024-01-09,Respiratory,RES-06,North,Retail,Tier-1 Hospitals,15,54.53,817.9,0.0888,72.6,745.3,0,2024-01,2024Q1,49.69
TXN-00017961,2024-01-09,Endocrinology,END-07,West,Hospital,Tier-1 Hospitals,24,97.43,2338.23,0.2169,507.26,1830.98,1,2024-01,2024Q1,76.29
TXN-00023441,2024-01-09,Diagnostic Aids,DIA-01,East,Government,Retail Chains,33,92.02,3036.5,0.2471,750.43,2286.07,0,2024-01,2024Q1,69.27
TXN-00022702,2024-01-09,Geriatrics,GER-01,West,Retail,Tier-1 Hospitals,17,51.97,883.56,0.2415,213.39,670.17,0,2024-01,2024Q1,39.42
TXN-00005911,2024-01-09,Dental Care,DEN-03,North,Hospital,Tier-1 Hospitals,37,107.96,3994.4,0.0731,291.87,3702.54,0,2024-01,2024Q1,100.07
TXN-00021475,2024-01-10,Smoking Cessation,SMO-01,North,Distributor,Retail Chains,54,101.59,5485.78,0.1714,940.26,4545.52,0,2024-01,2024Q1,84.18
TXN-00024967,2024-01-10,Oral Rehydration,ORA-06,North,Distributor,Retail Chains,43,98.06,4216.45,0.157,661.99,3554.46,0,2024-01,2024Q1,82.66
TXN-00016157,2024-01-10,Fertility,FER-04,Central,Online,Tier-1 Hospitals,24,80.8,1939.31,0.1587,307.75,1631.56,1,2024-01,2024Q1,67.98
TXN-00000846,2024-01-10,Urology,URO-01,North,Retail,Tier-2 Clinics,22,74.34,1635.5,0.2141,350.2,1285.3,1,2024-01,2024Q1,58.42
TXN-00004242,2024-01-10,Diuretics,DIU-04,West,Hospital,Independent Pharmacies,35,122.38,4283.44,0.38,1627.71,2655.73,1,2024-01,2024Q1,75.88
TXN-00005806,2024-01-10,Fertility,FER-01,North,Retail,Tier-2 Clinics,12,72.57,870.79,0.2419,210.61,660.18,0,2024-01,2024Q1,55.01
TXN-00005600,2024-01-10,Probiotics,PRO-01,North,Government,Retail Chains,60,88.82,5329.15,0.2042,1088.42,4240.73,0,2024-01,2024Q1,70.68
TXN-00018863,2024-01-10,Fertility,FER-05,North,Hospital,Tier-1 Hospitals,25,73.09,1827.32,0.1353,247.19,1580.13,0,2024-01,2024Q1,63.21
TXN-00017774,2024-01-10,Anti-tubercular,ANT-08,Central,Retail,Tier-2 Clinics,19,59.52,1130.9,0.1895,214.32,916.57,1,2024-01,2024Q1,48.24
