transaction_id,transaction_date,drug_category,product_id,region,channel,customer_segment,units_sold,unit_price,gross_sales,discount_rate,discount_amount,net_sales,campaign_flag
TXN-00000539,2024-01-06,Respiratory,RES-03,North,Hospital,Public Health,18,39.96,719.31,0.1802,129.65,589.66,0
TXN-00009411,2024-01-06,Endocrinology,END-06,North,Hospital,Public Health,23,31.42,722.63,0.2368,171.12,551.51,0
TXN-00005193,2024-01-06,Endocrinology,END-05,West,Hospital,Tier-2 Clinics,7,35.24,246.66,0.1674,41.28,205.37,0
TXN-00014449,2024-01-06,Cough Cold,COU-02,West,Online,Independent Pharmacies,9,93.36,840.22,0.1018,85.57,754.65,0
TXN-00018728,2024-01-06,Anesthesia,ANE-04,East,Retail,Public Health,16,33.6,537.59,0.1537,82.64,454.96,0
TXN-00018789,2024-01-06,Lipid Management,LIP-02,West,Hospital,Tier-2 Clinics,5,94.26,471.29,0.38,179.09,292.2,0
TXN-00001551,2024-01-06,Lipid Management,LIP-06,North,Distributor,Tier-1 Hospitals,10,111.11,1111.09,0.1361,151.22,959.87,0
TXN-00007338,2024-01-06,Allergy,ALL-03,West,Retail,Tier-2 Clinics,34,59.71,2030.05,0.2073,420.87,1609.17,0
TXN-00004038,2024-01-06,Antifungals,ANT-01,South,Government,Retail Chains,43,61.04,2624.7,0.1102,289.15,2335.55,0
TXN-00002748,2024-01-06,Cough Cold,COU-01,Central,Retail,Independent Pharmacies,6,92.15,552.9,0.1864,103.06,449.84,1
TXN-00017195,2024-01-06,Endocrinology,END-07,South,Distributor,Independent Pharmacies,21,35.13,737.7,0.123,90.7,646.99,0
TXN-00013844,2024-01-06,Respiratory,RES-07,West,Distributor,Tier-1 Hospitals,33,40.79,1346.12,0.1767,237.92,1108.2,0
TXN-00006227,2024-01-06,Hepatology,HEP-01,East,Hospital,Tier-1 Hospitals,33,212.71,7019.27,0.0585,410.44,6608.83,0
TXN-00000056,2024-01-06,Women Health,WOM-01,East,Retail,Independent Pharmacies,12,17.04,204.53,0.1753,35.85,168.68,1
TXN-00015820,2024-01-06,Lipid Management,LIP-08,West,Retail,Tier-2 Clinics,5,104.79,523.97,0.2241,117.43,406.54,1
TXN-00016508,2024-01-07,Cough Cold,COU-04,North,Distributor,Specialty Centers,6,89.47,536.81,0.38,203.99,332.82,0
TXN-00015937,2024-01-07,Emergency Care,EME-02,North,Hospital,Specialty Centers,10,47.37,473.73,0.1278,60.53,413.2,0
TXN-00024064,2024-01-07,Women Health,WOM-02,West,Distributor,Specialty Centers,5,21.21,106.03,0.2125,22.53,83.5,0
TXN-00020648,2024-01-07,Rheumatology,RHE-05,North,Retail,Public Health,11,58.29,641.15,0.0839,53.79,587.36,0
TXN-00020588,2024-01-07,Lipid Management,LIP-04,North,Distributor,Tier-1 Hospitals,12,110.58,1327.02,0.1188,157.69,1169.33,0
TXN-00012246,2024-01-07,Gastrointestinal,GAS-01,East,Retail,Tier-2 Clinics,30,31.66,949.72,0.0804,76.38,873.34,0
TXN-00016234,2024-01-07,Antihistamines,ANT-06,North,Hospital,Independent Pharmacies,39,58.29,2273.41,0.1255,285.25,1988.16,0
TXN-00010537,2024-01-07,Anti-inflammatory,ANT-07,Central,Retail,Public Health,30,57.0,1710.12,0.1141,195.06,1515.06,0
TXN-00014499,2024-01-07,Rare Disease,RAR-04,South,Hospital,Tier-2 Clinics,18,32.02,576.44,0.301,173.48,402.95,0
TXN-00001792,2024-01-07,Geriatrics,GER-06,Central,Distributor,Tier-2 Clinics,53,35.18,1864.75,0.2198,409.79,1454.96,0
TXN-00000524,2024-01-07,Emergency Care,EME-05,West,Retail,Independent Pharmacies,14,44.08,617.12,0.2101,129.63,487.49,0
TXN-00019643,2024-01-07,Antivirals,ANT-05,Central,Retail,Retail Chains,6,35.11,210.66,0.1873,39.46,171.19,0
TXN-00003074,2024-01-07,Neurology,NEU-06,North,Retail,Tier-2 Clinics,20,53.73,1074.58,0.2416,259.64,814.94,0
TXN-00021683,2024-01-07,Antivirals,ANT-02,West,Government,Tier-1 Hospitals,7,40.64,284.47,0.1787,50.84,233.64,0
TXN-00011193,2024-01-07,Hypertension,HYP-06,West,Distributor,Public Health,37,53.82,1991.43,0.1605,319.63,1671.8,0
TXN-00009281,2024-01-07,Psychiatry,PSY-07,North,Hospital,Retail Chains,17,26.29,446.89,0.3143,140.44,306.45,0
TXN-00003480,2024-01-07,Allergy,ALL-02,South,Retail,Independent Pharmacies,28,63.59,1780.42,0.2409,428.93,1351.5,0
TXN-00000881,2024-01-07,Antibiotics,ANT-02,North,Distributor,Public Health,47,47.64,2239.02,0.1382,309.38,1929.64,0
TXN-00004117,2024-01-07,Cardiology,CAR-06,West,Retail,Tier-1 Hospitals,5,76.55,382.73,0.2348,89.85,292.89,0
TXN-00019506,2024-01-07,ENT,ENT-07,South,Retail,Independent Pharmacies,38,67.76,2574.9,0.3411,878.37,1696.53,1
TXN-00019021,2024-01-07,Vitamins,VIT-02,West,Hospital,Retail Chains,36,28.09,1011.15,0.1118,113.03,898.12,0
TXN-00024623,2024-01-07,Fertility,FER-01,West,Hospital,Independent Pharmacies,21,62.89,1320.7,0.1741,229.97,1090.73,0
TXN-00008474,2024-01-07,Lipid Management,LIP-02,South,Government,Independent Pharmacies,7,100.22,701.52,0.1392,97.63,603.89,0
TXN-00016831,2024-01-07,Cough Cold,COU-02,West,Hospital,Tier-2 Clinics,5,88.16,440.81,0.2411,106.26,334.55,0
TXN-00012837,2024-01-07,Endocrinology,END-05,South,Hospital,Tier-2 Clinics,12,36.61,439.32,0.238,104.58,334.75,0
TXN-00015503,2024-01-07,Fertility,FER-07,South,Online,Tier-1 Hospitals,19,57.38,1090.14,0.245,267.1,823.05,1
TXN-00011688,2024-01-07,Allergy,ALL-06,South,Hospital,Specialty Centers,36,53.82,1937.38,0.2057,398.46,1538.92,0
TXN-00007318,2024-01-07,Antiplatelets,ANT-04,North,Retail,Retail Chains,29,27.69,803.08,0.1232,98.93,704.15,0
TXN-00017359,2024-01-07,Hypertension,HYP-06,South,Online,Tier-2 Clinics,30,59.58,1787.48,0.3655,653.39,1134.09,0
TXN-00001156,2024-01-07,Hypertension,HYP-01,North,Hospital,Tier-2 Clinics,46,58.76,2702.75,0.1086,293.52,2409.23,0
TXN-00017674,2024-01-07,Respiratory,RES-03,Central,Distributor,Tier-1 Hospitals,30,47.96,1438.93,0.0878,126.36,1312.57,0
TXN-00006934,2024-01-07,ENT,ENT-04,North,Hospital,Tier-2 Clinics,44,68.61,3018.92,0.209,631.03,2387.89,0
TXN-00019771,2024-01-07,Respiratory,RES-04,North,Hospital,Independent Pharmacies,27,35.14,948.67,0.1992,189.0,759.67,1
TXN-00022916,2024-01-08,Neurology,NEU-04,South,Distributor,Tier-1 Hospitals,37,51.35,1899.95,0.1449,275.36,1624.59,0
TXN-00009025,2024-01-08,Anesthesia,ANE-04,North,Distributor,Tier-1 Hospitals,10,33.83,338.27,0.1325,44.81,293.45,0
TXN-00022884,2024-01-08,Respiratory,RES-08,West,Retail,Retail Chains,20,44.63,892.53,0.2268,202.41,690.12,1
TXN-00019281,2024-01-08,Antidiabetics,ANT-04,East,Distributor,Tier-1 Hospitals,51,111.36,5679.47,0.1052,597.3,5082.17,0
TXN-00019135,2024-01-08,Probiotics,PRO-02,West,Retail,Tier-1 Hospitals,9,29.75,267.76,0.2295,61.46,206.3,0
TXN-00010599,2024-01-08,Anti-tubercular,ANT-06,North,Retail,Public Health,24,83.68,2008.4,0.3531,709.1,1299.3,1
TXN-00011980,2024-01-08,Diagnostic Aids,DIA-04,Central,Distributor,Retail Chains,47,156.71,7365.29,0.1672,1231.64,6133.64,0
TXN-00018488,2024-01-08,Urology,URO-02,South,Online,Retail Chains,4,71.12,284.48,0.1901,54.09,230.39,0
TXN-00019579,2024-01-08,Cardiology,CAR-05,South,Distributor,Tier-1 Hospitals,12,69.01,828.09,0.2682,222.11,605.98,0
TXN-00012372,2024-01-08,Anticoagulants,ANT-05,South,Retail,Retail Chains,4,29.0,115.99,0.2108,24.45,91.53,0
TXN-00004137,2024-01-08,Gastrointestinal,GAS-02,East,Distributor,Tier-2 Clinics,25,31.88,796.94,0.1627,129.65,667.28,0
TXN-00017852,2024-01-08,Anti-malarial,ANT-01,Central,Hospital,Retail Chains,38,32.94,1251.89,0.1311,164.07,1087.82,0
TXN-00011375,2024-01-08,Diagnostic Aids,DIA-02,North,Retail,Public Health,25,122.64,3066.0,0.2167,664.25,2401.75,0
TXN-00017770,2024-01-08,Analgesics,ANA-07,South,Government,Tier-1 Hospitals,17,135.27,2299.65,0.1223,281.14,2018.51,0
TXN-00000419,2024-01-08,Lipid Management,LIP-06,North,Retail,Retail Chains,7,106.31,744.16,0.1181,87.87,656.28,0
TXN-00023976,2024-01-08,Antibiotics,ANT-04,East,Government,Public Health,45,52.05,2342.29,0.1962,459.64,1882.65,0
TXN-00023764,2024-01-08,Hepatology,HEP-06,West,Distributor,Retail Chains,35,219.02,7665.56,0.2131,1633.61,6031.95,0
TXN-00018583,2024-01-08,Anticoagulants,ANT-02,North,Government,Tier-2 Clinics,17,39.16,665.66,0.38,252.95,412.71,0
TXN-00016380,2024-01-08,Antihistamines,ANT-04,West,Retail,Tier-2 Clinics,32,58.57,1874.26,0.1237,231.88,1642.39,0
TXN-00019224,2024-01-08,Vitamins,VIT-04,North,Distributor,Independent Pharmacies,37,30.92,1143.93,0.1963,224.52,919.41,0
TXN-00006103,2024-01-08,Cough Cold,COU-04,West,Hospital,Tier-2 Clinics,6,79.05,474.31,0.1203,57.05,417.25,0
TXN-00004952,2024-01-08,Lipid Management,LIP-04,North,Distributor,Independent Pharmacies,6,111.47,668.82,0.1033,69.09,599.73,0
TXN-00005940,2024-01-08,Psychiatry,PSY-05,West,Distributor,Independent Pharmacies,16,29.1,465.62,0.102,47.5,418.12,0
TXN-00024197,2024-01-08,Antidiabetics,ANT-05,East,Retail,Specialty Centers,33,96.45,3182.97,0.2796,890.09,2292.88,0
TXN-00012569,2024-01-08,Vitamins,VIT-01,South,Hospital,Independent Pharmacies,33,31.64,1044.1,0.1271,132.73,911.37,0
TXN-00021730,2024-01-08,Antibiotics,ANT-08,Central,Distributor,Retail Chains,46,48.57,2234.29,0.2584,577.34,1656.96,0
TXN-00014982,2024-01-08,Vitamins,VIT-03,South,Government,Independent Pharmacies,39,28.02,1092.65,0.2553,278.92,813.73,0
TXN-00015460,2024-01-08,Respiratory,RES-01,North,Retail,Independent Pharmacies,19,36.61,695.56,0.2037,141.67,553.89,0
TXN-00014219,2024-01-08,Women Health,WOM-04,North,Hospital,Tier-1 Hospitals,2,22.04,44.08,0.1915,8.44,35.64,0
TXN-00015868,2024-01-08,Antivirals,ANT-01,North,Hospital,Specialty Centers,6,27.21,163.26,0.38,62.04,101.22,1
TXN-00013549,2024-01-08,Allergy,ALL-08,South,Distributor,Specialty Centers,42,54.63,2294.29,0.2288,524.98,1769.31,0
TXN-00021967,2024-01-08,Anti-malarial,ANT-04,North,Distributor,Independent Pharmacies,45,35.35,1590.62,0.3309,526.26,1064.36,1
TXN-00021038,2024-01-08,Sleep Care,SLE-05,Central,Distributor,Independent Pharmacies,19,44.68,848.95,0.1639,139.14,709.81,0
TXN-00014284,2024-01-08,Oncology Support,ONC-07,West,Distributor,Public Health,4,43.16,172.62,0.1394,24.06,148.56,0
TXN-00001112,2024-01-08,Gastrointestinal,GAS-07,South,Retail,Tier-1 Hospitals,15,33.2,497.99,0.1325,65.97,432.03,0
TXN-00003148,2024-01-08,Vitamins,VIT-07,West,Distributor,Independent Pharmacies,27,30.15,814.12,0.237,192.94,621.18,0
TXN-00019313,2024-01-09,Cough Cold,COU-07,West,Retail,Independent Pharmacies,9,80.58,725.26,0.2814,204.12,521.14,1
TXN-00024405,2024-01-09,Oral Rehydration,ORA-02,East,Retail,Tier-1 Hospitals,30,62.63,1878.85,0.1662,312.18,1566.67,0
TXN-00023626,2024-01-09,Women Health,WOM-06,South,Retail,Retail Chains,2,20.87,41.74,0.2825,11.79,29.95,0
TXN-00017572,2024-01-09,Antibiotics,ANT-03,North,Retail,Independent Pharmacies,35,45.3,1585.58,0.0633,100.44,1485.15,0
TXN-00006096,2024-01-09,Antivirals,ANT-01,East,Distributor,Independent Pharmacies,12,33.27,399.23,0.1917,76.53,322.7,1
TXN-00009282,2024-01-09,Antibiotics,ANT-08,North,Hospital,Tier-2 Clinics,33,56.41,1861.67,0.0873,162.49,1699.18,0
TXN-00015244,2024-01-09,Renal Care,REN-01,West,Distributor,Independent Pharmacies,6,60.48,362.89,0.1388,50.37,312.52,0
TXN-00016735,2024-01-09,Oncology Support,ONC-03,North,Retail,Tier-1 Hospitals,3,41.63,124.9,0.1144,14.3,110.61,0
TXN-00003253,2024-01-09,Antivirals,ANT-01,South,Government,Retail Chains,9,34.03,306.24,0.1606,49.18,257.06,0
TXN-00000139,2024-01-09,Neurology,NEU-07,East,Distributor,Tier-1 Hospitals,26,51.61,1341.97,0.1277,171.39,1170.57,0
TXN-00020760,2024-01-09,Antidiabetics,ANT-04,West,Distributor,Tier-2 Clinics,39,82.01,3198.5,0.3091,988.77,2209.73,0
TXN-00005500,2024-01-09,Endocrinology,END-01,South,Online,Independent Pharmacies,9,35.41,318.69,0.0936,29.83,288.85,0
TXN-00022328,2024-01-09,ENT,ENT-04,East,Hospital,Retail Chains,34,61.4,2087.65,0.1615,337.23,1750.43,0
TXN-00012690,2024-01-09,Gastrointestinal,GAS-05,North,Distributor,Retail Chains,28,33.91,949.52,0.2825,268.25,681.27,0
TXN-00009959,2024-01-09,Respiratory,RES-06,North,Online,Independent Pharmacies,15,32.0,480.01,0.0731,35.11,444.9,0
TXN-00005265,2024-01-09,Allergy,ALL-08,North,Online,Public Health,24,59.99,1439.73,0.3041,437.85,1001.89,0
TXN-00016626,2024-01-09,Cough Cold,COU-03,West,Online,Public Health,3,96.47,289.41,0.2034,58.86,230.55,0
TXN-00000150,2024-01-09,Antibiotics,ANT-05,Central,Retail,Tier-2 Clinics,26,42.58,1106.97,0.0879,97.29,1009.68,0
TXN-00018146,2024-01-09,Endocrinology,END-02,South,Government,Public Health,15,35.69,535.41,0.1307,69.99,465.42,0
TXN-00017064,2024-01-09,Oral Rehydration,ORA-08,North,Distributor,Retail Chains,40,59.87,2394.78,0.3306,791.65,1603.13,1
TXN-00022296,2024-01-09,Diagnostic Aids,DIA-02,South,Hospital,Specialty Centers,46,145.63,6699.15,0.0673,451.18,6247.97,0
TXN-00015540,2024-01-09,ENT,ENT-08,Central,Hospital,Tier-2 Clinics,36,64.34,2316.23,0.1012,234.29,2081.94,0
TXN-00024097,2024-01-09,Vitamins,VIT-02,North,Distributor,Tier-1 Hospitals,33,31.44,1037.46,0.2691,279.17,758.29,0
TXN-00003742,2024-01-09,Psychiatry,PSY-01,North,Government,Tier-2 Clinics,22,24.49,538.86,0.3467,186.83,352.03,1
TXN-00022887,2024-01-09,Hypertension,HYP-01,West,Online,Retail Chains,31,64.67,2004.71,0.1441,288.95,1715.76,0
TXN-00023129,2024-01-09,Oncology Support,ONC-08,South,Online,Tier-1 Hospitals,3,47.65,142.94,0.327,46.75,96.19,1
TXN-00005229,2024-01-09,Antifungals,ANT-04,South,Retail,Tier-1 Hospitals,29,52.07,1510.17,0.1651,249.4,1260.77,0
TXN-00003171,2024-01-09,Fertility,FER-07,South,Retail,Tier-1 Hospitals,18,67.48,1214.67,0.2813,341.67,873.01,0
TXN-00007959,2024-01-09,Rheumatology,RHE-07,East,Retail,Independent Pharmacies,10,54.79,547.91,0.2086,114.31,433.6,0
TXN-00010212,2024-01-09,Rheumatology,RHE-07,South,Retail,Independent Pharmacies,16,63.05,1008.84,0.2471,249.32,759.52,0
TXN-00016048,2024-01-09,Vitamins,VIT-01,Central,Retail,Public Health,22,30.28,666.11,0.1293,86.15,579.96,0
TXN-00020294,2024-01-09,Emergency Care,EME-07,South,Hospital,Public Health,17,48.39,822.57,0.1934,159.07,663.5,0
TXN-00019603,2024-01-09,Lipid Management,LIP-05,West,Government,Tier-2 Clinics,10,109.64,1096.38,0.3376,370.18,726.19,0
TXN-00004787,2024-01-09,Hypertension,HYP-06,North,Hospital,Retail Chains,47,67.06,3151.84,0.1551,489.0,2662.84,0
TXN-00012341,2024-01-09,Allergy,ALL-07,North,Distributor,Tier-1 Hospitals,30,60.21,1806.29,0.1305,235.78,1570.51,0
TXN-00021660,2024-01-10,Antibiotics,ANT-03,West,Distributor,Retail Chains,46,48.91,2249.95,0.3075,691.83,1558.11,1
TXN-00008548,2024-01-10,Antidiabetics,ANT-06,South,Distributor,Independent Pharmacies,42,103.47,4345.72,0.3663,1592.04,2753.68,0
TXN-00004427,2024-01-10,Probiotics,PRO-04,Central,Hospital,Retail Chains,14,33.05,462.72,0.2342,108.35,354.37,1
TXN-00013473,2024-01-10,Hypertension,HYP-06,East,Hospital,Retail Chains,36,66.57,2396.38,0.305,730.82,1665.55,0
TXN-00016004,2024-01-10,Cardiology,CAR-08,North,Distributor,Tier-2 Clinics,15,88.98,1334.73,0.2862,382.05,952.67,0
TXN-00019048,2024-01-10,Analgesics,ANA-03,East,Hospital,Retail Chains,12,99.67,1195.98,0.135,161.44,1034.54,0
TXN-00011495,2024-01-10,Hypertension,HYP-01,East,Retail,Tier-2 Clinics,35,66.5,2327.53,0.0647,150.66,2176.87,0
TXN-00001031,2024-01-10,Anesthesia,ANE-02,West,Online,Tier-2 Clinics,6,40.41,242.45,0.056,13.58,228.87,0
TXN-00018522,2024-01-10,Allergy,ALL-05,North,Hospital,Independent Pharmacies,41,57.92,2374.75,0.2876,683.06,1691.69,0
TXN-00014161,2024-01-10,Antibiotics,ANT-07,South,Distributor,Retail Chains,39,48.04,1873.61,0.149,279.23,1594.38,0
TXN-00006866,2024-01-10,Diagnostic Aids,DIA-07,West,Retail,Public Health,33,129.73,4281.25,0.112,479.62,3801.63,0
TXN-00012599,2024-01-10,Antihistamines,ANT-08,East,Distributor,Independent Pharmacies,34,62.71,2132.21,0.1407,300.08,1832.14,0
TXN-00005785,2024-01-10,Nephrology,NEP-02,West,Online,Tier-1 Hospitals,20,114.2,2283.9,0.1118,255.44,2028.46,0
TXN-00006930,2024-01-10,Rheumatology,RHE-07,Central,Retail,Tier-2 Clinics,18,77.17,1388.98,0.1844,256.11,1132.87,1
TXN-00012406,2024-01-10,Neurology,NEU-07,North,Online,Retail Chains,24,51.26,1230.3,0.2573,316.54,913.76,1
TXN-00016342,2024-01-10,Critical Care,CRI-05,West,Distributor,Retail Chains,12,36.53,438.32,0.2047,89.73,348.59,0
TXN-00012380,2024-01-10,Antihistamines,ANT-05,South,Distributor,Retail Chains,44,56.23,2474.01,0.3129,774.08,1699.92,0
TXN-00011308,2024-01-10,Antibiotics,ANT-06,North,Retail,Specialty Centers,34,44.08,1498.82,0.1464,219.45,1279.36,0
TXN-00023964,2024-01-10,Endocrinology,END-06,South,Distributor,Specialty Centers,19,40.95,778.03,0.1237,96.27,681.76,0
TXN-00023803,2024-01-10,Hormonal Therapy,HOR-01,West,Retail,Specialty Centers,13,58.22,756.87,0.1653,125.12,631.75,0
TXN-00017959,2024-01-10,Dermatology,DER-02,South,Hospital,Specialty Centers,14,37.04,518.59,0.1708,88.56,430.04,0
TXN-00014498,2024-01-10,Sleep Care,SLE-01,West,Hospital,Retail Chains,23,45.34,1042.75,0.1207,125.9,916.85,0
TXN-00005991,2024-01-10,Emergency Care,EME-08,South,Retail,Public Health,17,43.13,733.15,0.1633,119.72,613.43,0
TXN-00016648,2024-01-10,Hormonal Therapy,HOR-02,South,Hospital,Tier-1 Hospitals,30,50.26,1507.71,0.38,572.93,934.78,1
TXN-00023723,2024-01-10,Allergy,ALL-08,North,Distributor,Retail Chains,38,58.98,2241.1,0.1041,233.32,2007.79,0
TXN-00018129,2024-01-10,Cardiology,CAR-07,South,Retail,Retail Chains,15,76.81,1152.09,0.1636,188.5,963.58,0
TXN-00000387,2024-01-11,Neurology,NEU-08,North,Distributor,Retail Chains,37,50.07,1852.49,0.1193,220.96,1631.53,0
TXN-00020109,2024-01-11,Cough Cold,COU-03,South,Distributor,Retail Chains,9,88.9,800.06,0.2028,162.26,637.8,0
TXN-00017214,2024-01-11,Allergy,ALL-08,West,Online,Tier-1 Hospitals,17,56.93,967.78,0.2845,275.33,692.45,0
TXN-00009542,2024-01-11,Antibiotics,ANT-06,Central,Retail,Retail Chains,34,49.41,1680.0,0.0789,132.58,1547.42,0
TXN-00008185,2024-01-11,Hepatology,HEP-04,South,Hospital,Retail Chains,29,192.63,5586.35,0.2108,1177.87,4408.48,0
TXN-00000470,2024-01-11,Hypertension,HYP-05,Central,Retail,Independent Pharmacies,29,58.61,1699.78,0.2538,431.47,1268.3,0
TXN-00006838,2024-01-11,Vitamins,VIT-03,South,Retail,Independent Pharmacies,19,33.57,637.76,0.1717,109.52,528.24,0
TXN-00022714,2024-01-11,Endocrinology,END-06,East,Distributor,Independent Pharmacies,32,36.63,1172.22,0.2185,256.09,916.13,1
TXN-00018604,2024-01-11,Cough Cold,COU-03,West,Government,Retail Chains,7,87.23,610.61,0.2426,148.14,462.47,0
TXN-00005876,2024-01-11,Women Health,WOM-08,South,Retail,Tier-2 Clinics,6,19.06,114.35,0.1862,21.29,93.06,1
TXN-00004280,2024-01-11,Neurology,NEU-01,South,Distributor,Tier-2 Clinics,36,44.58,1604.76,0.2488,399.31,1205.45,0
TXN-00007968,2024-01-11,Allergy,ALL-08,Central,Hospital,Public Health,27,58.9,1590.32,0.2701,429.59,1160.74,0
TXN-00021985,2024-01-11,Analgesics,ANA-02,Central,Online,Independent Pharmacies,6,100.85,605.08,0.0521,31.5,573.58,0
TXN-00019431,2024-01-11,Hypertension,HYP-05,South,Retail,Specialty Centers,31,62.82,1947.48,0.1046,203.8,1743.68,0
TXN-00018040,2024-01-11,Cardiology,CAR-03,South,Government,Independent Pharmacies,17,62.61,1064.38,0.2474,263.38,801.0,0
TXN-00007341,2024-01-11,Antibiotics,ANT-05,South,Retail,Tier-1 Hospitals,31,49.52,1535.23,0.1255,192.63,1342.6,0
TXN-00011271,2024-01-11,Dental Care,DEN-03,North,Retail,Tier-2 Clinics,4,38.04,152.16,0.1127,17.15,135.01,0
TXN-00017804,2024-01-11,Women Health,WOM-05,West,Hospital,Independent Pharmacies,3,23.9,71.7,0.21,15.05,56.64,0
TXN-00000188,2024-01-11,Hypertension,HYP-07,East,Distributor,Tier-1 Hospitals,33,62.75,2070.6,0.195,403.8,1666.81,0
TXN-00003395,2024-01-11,Hypertension,HYP-03,West,Retail,Independent Pharmacies,38,63.83,2425.7,0.2104,510.45,1915.25,0
TXN-00024530,2024-01-11,Neurology,NEU-03,East,Online,Tier-2 Clinics,19,45.16,857.98,0.2608,223.76,634.22,0
TXN-00013145,2024-01-11,Lipid Management,LIP-06,North,Distributor,Specialty Centers,11,120.62,1326.85,0.1298,172.24,1154.62,0
TXN-00015297,2024-01-11,Antihistamines,ANT-07,West,Retail,Specialty Centers,28,60.38,1690.71,0.2618,442.7,1248.0,0
TXN-00003579,2024-01-11,Neurology,NEU-06,Central,Hospital,Independent Pharmacies,28,50.94,1426.2,0.2705,385.79,1040.41,0
TXN-00010434,2024-01-11,Respiratory,RES-05,East,Hospital,Public Health,15,42.12,631.8,0.2834,179.04,452.77,1
TXN-00017520,2024-01-11,Respiratory,RES-03,North,Hospital,Tier-2 Clinics,25,40.09,1002.22,0.2358,236.28,765.94,0
TXN-00013003,2024-01-11,Anesthesia,ANE-07,South,Retail,Public Health,13,38.57,501.45,0.0503,25.25,476.21,0
TXN-00007793,2024-01-11,Wound Care,WOU-03,West,Distributor,Retail Chains,45,80.04,3602.02,0.0925,333.18,3268.84,0
TXN-00019463,2024-01-11,Antihistamines,ANT-01,South,Retail,Independent Pharmacies,33,58.91,1944.17,0.0872,169.53,1774.64,0
TXN-00016872,2024-01-11,Anticoagulants,ANT-02,North,Retail,Specialty Centers,9,38.35,345.18,0.0605,20.9,324.28,0
TXN-00012508,2024-01-11,Vitamins,VIT-07,North,Hospital,Retail Chains,39,27.51,1072.74,0.2375,254.82,817.92,0
TXN-00012596,2024-01-11,Cough Cold,COU-02,West,Government,Tier-1 Hospitals,8,92.75,742.0,0.1779,131.99,610.02,0
TXN-00016629,2024-01-11,Vitamins,VIT-03,South,Hospital,Public Health,27,31.84,859.73,0.1791,153.99,705.74,0
TXN-00002452,2024-01-11,Anticoagulants,ANT-06,West,Online,Retail Chains,4,32.32,129.29,0.0646,8.36,120.94,0
TXN-00014133,2024-01-11,Wound Care,WOU-04,East,Retail,Independent Pharmacies,29,86.19,2499.49,0.1528,381.91,2117.58,0
TXN-00016908,2024-01-11,Anesthesia,ANE-01,North,Distributor,Public Health,17,42.3,719.07,0.38,273.25,445.82,0
TXN-00012324,2024-01-11,Lipid Management,LIP-06,West,Distributor,Public Health,9,91.51,823.61,0.1093,90.06,733.55,0
TXN-00012823,2024-01-11,Neurology,NEU-03,North,Hospital,Independent Pharmacies,33,51.53,1700.62,0.1831,311.32,1389.3,0
TXN-00005820,2024-01-12,Dermatology,DER-04,East,Retail,Retail Chains,12,38.51,462.14,0.1782,82.36,379.78,0
TXN-00024724,2024-01-12,Respiratory,RES-01,West,Hospital,Retail Chains,36,39.05,1405.98,0.2266,318.59,1087.39,0
TXN-00007070,2024-01-12,Hormonal Therapy,HOR-05,Central,Government,Independent Pharmacies,14,53.82,753.42,0.156,117.5,635.92,0
TXN-00004491,2024-01-12,Emergency Care,EME-02,North,Online,Retail Chains,11,43.89,482.77,0.1198,57.83,424.95,0
TXN-00007858,2024-01-12,Anti-inflammatory,ANT-01,South,Retail,Independent Pharmacies,40,53.91,2156.52,0.2012,433.99,1722.54,0
TXN-00005491,2024-01-12,Analgesics,ANA-01,East,Hospital,Independent Pharmacies,8,106.41,851.27,0.1327,112.99,738.28,0
TXN-00017438,2024-01-12,Cardiology,CAR-06,West,Retail,Retail Chains,8,63.79,510.33,0.1276,65.14,445.19,0
TXN-00009030,2024-01-12,Hormonal Therapy,HOR-08,North,Retail,Tier-1 Hospitals,16,50.71,811.29,0.1956,158.69,652.6,0
TXN-00023994,2024-01-12,Gastrointestinal,GAS-08,South,Hospital,Independent Pharmacies,18,30.81,554.51,0.1053,58.38,496.13,0
