month,drug_category,net_sales,units_sold,transaction_count,avg_discount_rate,campaign_share,month_date,lag_1_sales,lag_2_sales,lag_1_units,lag_1_transaction_count,lag_1_avg_discount_rate,lag_1_campaign_share,rolling_3_sales,rolling_3_units,month_number,time_index
2024-05,Antibiotics,45187.73,1099,38,0.16028947368421054,0.10526315789473684,2024-05-01,70509.03,63519.14,1786.0,54.0,0.19401481481481483,0.25925925925925924,63053.37666666667,1581.0,5,5
2024-06,Antibiotics,53820.75,1336,48,0.16545208333333333,0.125,2024-06-01,45187.73,70509.03,1099.0,38.0,0.16028947368421054,0.10526315789473684,59738.63333333333,1477.0,6,6
2024-07,Antibiotics,46624.72,1194,51,0.1898,0.11764705882352941,2024-07-01,53820.75,45187.73,1336.0,48.0,0.16545208333333333,0.125,56505.83666666667,1407.0,7,7
2024-08,Antibiotics,38291.58,969,48,0.19577291666666666,0.16666666666666666,2024-08-01,46624.72,53820.75,1194.0,51.0,0.1898,0.11764705882352941,48544.4,1209.6666666666667,8,8
2024-09,Antibiotics,26793.04,693,41,0.1997268292682927,0.2926829268292683,2024-09-01,38291.58,46624.72,969.0,48.0,0.19577291666666666,0.16666666666666666,46245.68333333333,1166.3333333333333,9,9
2024-10,Antibiotics,30293.54,800,44,0.2154590909090909,0.2727272727272727,2024-10-01,26793.04,38291.58,693.0,41.0,0.1997268292682927,0.2926829268292683,37236.44666666666,952.0,10,10
2024-11,Antibiotics,35883.52,884,47,0.16631702127659576,0.10638297872340426,2024-11-01,30293.54,26793.04,800.0,44.0,0.2154590909090909,0.2727272727272727,31792.72,820.6666666666666,11,11
2024-12,Antibiotics,24676.09,614,34,0.19664411764705883,0.2647058823529412,2024-12-01,35883.52,30293.54,884.0,47.0,0.16631702127659576,0.10638297872340426,30990.033333333336,792.3333333333334,12,12
2025-01,Antibiotics,39614.09,1005,52,0.19971730769230772,0.15384615384615385,2025-01-01,24676.09,35883.52,614.0,34.0,0.19664411764705883,0.2647058823529412,30284.38333333333,766.0,1,13
2025-02,Antibiotics,36757.61,912,45,0.17600888888888888,0.08888888888888889,2025-02-01,39614.09,24676.09,1005.0,52.0,0.19971730769230772,0.15384615384615385,33391.23333333333,834.3333333333334,2,14
2025-03,Antibiotics,30901.22,804,40,0.20194,0.275,2025-03-01,36757.61,39614.09,912.0,45.0,0.17600888888888888,0.08888888888888889,33682.59666666667,843.6666666666666,3,15
2025-04,Antibiotics,45070.19,1181,53,0.21107358490566036,0.2641509433962264,2025-04-01,30901.22,36757.61,804.0,40.0,0.20194,0.275,35757.64000000001,907.0,4,16
2025-05,Antibiotics,37651.54,968,48,0.18523333333333333,0.041666666666666664,2025-05-01,45070.19,30901.22,1181.0,53.0,0.21107358490566036,0.2641509433962264,37576.340000000004,965.6666666666666,5,17
2025-06,Antibiotics,28259.64,730,35,0.1945457142857143,0.08571428571428572,2025-06-01,37651.54,45070.19,968.0,48.0,0.18523333333333333,0.041666666666666664,37874.31666666667,984.3333333333334,6,18
2025-07,Antibiotics,32339.29,848,43,0.20518604651162792,0.11627906976744186,2025-07-01,28259.64,37651.54,730.0,35.0,0.1945457142857143,0.08571428571428572,36993.79,959.6666666666666,7,19
2025-08,Antibiotics,23684.65,607,30,0.19810666666666668,0.13333333333333333,2025-08-01,32339.29,28259.64,848.0,43.0,0.20518604651162792,0.11627906976744186,32750.156666666666,848.6666666666666,8,20
2025-09,Antibiotics,25211.0,679,37,0.2282864864864865,0.13513513513513514,2025-09-01,23684.65,32339.29,607.0,30.0,0.19810666666666668,0.13333333333333333,28094.526666666672,728.3333333333334,9,21
2025-10,Antibiotics,26303.47,691,40,0.2064175,0.2,2025-10-01,25211.0,23684.65,679.0,37.0,0.2282864864864865,0.13513513513513514,27078.313333333335,711.3333333333334,10,22
2025-11,Antibiotics,30915.829999999998,761,42,0.17455714285714286,0.07142857142857142,2025-11-01,26303.47,25211.0,691.0,40.0,0.2064175,0.2,25066.373333333337,659.0,11,23
2025-12,Antibiotics,29835.23,754,41,0.17999024390243903,0.14634146341463414,2025-12-01,30915.829999999998,26303.47,761.0,42.0,0.17455714285714286,0.07142857142857142,27476.766666666666,710.3333333333334,12,24
2024-01,Anticoagulants,6551.99,241,23,0.20460869565217393,0.17391304347826086,2024-01-01,,,,,,,,,1,1
2024-02,Anticoagulants,8768.21,303,32,0.1752375,0.125,2024-02-01,6551.99,,241.0,23.0,0.20460869565217393,0.17391304347826086,6551.99,241.0,2,2
2024-03,Anticoagulants,9627.57,351,40,0.18664750000000002,0.2,2024-03-01,8768.21,6551.99,303.0,32.0,0.1752375,0.125,7660.099999999999,272.0,3,3
2024-04,Anticoagulants,7226.52,264,35,0.17028857142857143,0.11428571428571428,2024-04-01,9627.57,8768.21,351.0,40.0,0.18664750000000002,0.2,8315.923333333332,298.3333333333333,4,4
2024-05,Anticoagulants,6196.88,219,29,0.18503448275862067,0.034482758620689655,2024-05-01,7226.52,9627.57,264.0,35.0,0.17028857142857143,0.11428571428571428,8540.766666666668,306.0,5,5
2024-06,Anticoagulants,4132.17,147,19,0.18552105263157895,0.0,2024-06-01,6196.88,7226.52,219.0,29.0,0.18503448275862067,0.034482758620689655,7683.656666666667,278.0,6,6
2024-07,Anticoagulants,5451.78,191,30,0.18873333333333334,0.16666666666666666,2024-07-01,4132.17,6196.88,147.0,19.0,0.18552105263157895,0.0,5851.856666666667,210.0,7,7
2024-08,Anticoagulants,4609.7699999999995,166,35,0.17075714285714286,0.05714285714285714,2024-08-01,5451.78,4132.17,191.0,30.0,0.18873333333333334,0.16666666666666666,5260.276666666667,185.66666666666666,8,8
2024-09,Anticoagulants,4131.74,154,32,0.219221875,0.28125,2024-09-01,4609.7699999999995,5451.78,166.0,35.0,0.17075714285714286,0.05714285714285714,4731.240000000001,168.0,9,9
2024-10,Anticoagulants,3482.68,128,28,0.2022,0.4642857142857143,2024-10-01,4131.74,4609.7699999999995,154.0,32.0,0.219221875,0.28125,4731.096666666665,170.33333333333334,10,10
2024-11,Anticoagulants,3782.9900000000002,138,27,0.1809925925925926,0.1111111111111111,2024-11-01,3482.68,4131.74,128.0,28.0,0.2022,0.4642857142857143,4074.7299999999996,149.33333333333334,11,11
2024-12,Anticoagulants,4829.19,175,37,0.18875405405405407,0.13513513513513514,2024-12-01,3782.9900000000002,3482.68,138.0,27.0,0.1809925925925926,0.1111111111111111,3799.1366666666668,140.0,12,12
2025-01,Anticoagulants,4535.76,164,33,0.1811030303030303,0.030303030303030304,2025-01-01,4829.19,3782.9900000000002,175.0,37.0,0.18875405405405407,0.13513513513513514,4031.6200000000003,147.0,1,13
2025-02,Anticoagulants,3339.07,123,23,0.18441304347826087,0.17391304347826086,2025-02-01,4535.76,4829.19,164.0,33.0,0.1811030303030303,0.030303030303030304,4382.6466666666665,159.0,2,14
2025-03,Anticoagulants,3768.43,130,28,0.16264285714285714,0.2857142857142857,2025-03-01,3339.07,4535.76,123.0,23.0,0.18441304347826087,0.17391304347826086,4234.673333333333,154.0,3,15
2025-04,Anticoagulants,4557.99,163,33,0.18017575757575757,0.24242424242424243,2025-04-01,3768.43,3339.07,130.0,28.0,0.16264285714285714,0.2857142857142857,3881.0866666666666,139.0,4,16
2025-05,Anticoagulants,4822.08,178,30,0.20801999999999998,0.1,2025-05-01,4557.99,3768.43,163.0,33.0,0.18017575757575757,0.24242424242424243,3888.4966666666664,138.66666666666666,5,17
2025-06,Anticoagulants,3170.88,122,24,0.21988333333333332,0.08333333333333333,2025-06-01,4822.08,4557.99,178.0,30.0,0.20801999999999998,0.1,4382.833333333333,157.0,6,18
2025-07,Anticoagulants,4939.26,185,35,0.20489714285714286,0.11428571428571428,2025-07-01,3170.88,4822.08,122.0,24.0,0.21988333333333332,0.08333333333333333,4183.650000000001,154.33333333333334,7,19
2025-08,Anticoagulants,3645.67,127,22,0.17075454545454544,0.18181818181818182,2025-08-01,4939.26,3170.88,185.0,35.0,0.20489714285714286,0.11428571428571428,4310.740000000001,161.66666666666666,8,20
2025-09,Anticoagulants,3415.26,127,29,0.21208275862068968,0.1724137931034483,2025-09-01,3645.67,4939.26,127.0,22.0,0.17075454545454544,0.18181818181818182,3918.603333333334,144.66666666666666,9,21
2025-10,Anticoagulants,3681.2799999999997,132,26,0.18536153846153847,0.15384615384615385,2025-10-01,3415.26,3645.67,127.0,29.0,0.21208275862068968,0.1724137931034483,4000.063333333333,146.33333333333334,10,22
2025-11,Anticoagulants,3025.75,112,24,0.2018875,0.16666666666666666,2025-11-01,3681.2799999999997,3415.26,132.0,26.0,0.18536153846153847,0.15384615384615385,3580.736666666666,128.66666666666666,11,23
2025-12,Anticoagulants,3462.28,127,28,0.18294285714285713,0.07142857142857142,2025-12-01,3025.75,3681.2799999999997,112.0,24.0,0.2018875,0.16666666666666666,3374.096666666667,123.66666666666667,12,24
2024-01,Antidiabetics,74750.35,951,25,0.216336,0.2,2024-01-01,,,,,,,,,1,1
2024-02,Antidiabetics,60141.16,727,17,0.18219411764705884,0.058823529411764705,2024-02-01,74750.35,,951.0,25.0,0.216336,0.2,74750.35,951.0,2,2
2024-03,Antidiabetics,88091.21,1058,27,0.16518888888888889,0.14814814814814814,2024-03-01,60141.16,74750.35,727.0,17.0,0.18219411764705884,0.058823529411764705,67445.755,839.0,3,3
2024-04,Antidiabetics,76243.91,929,23,0.18081304347826085,0.391304347826087,2024-04-01,88091.21,60141.16,1058.0,27.0,0.16518888888888889,0.14814814814814814,74327.57333333335,912.0,4,4
2024-05,Antidiabetics,93737.59,1098,31,0.15729354838709678,0.0967741935483871,2024-05-01,76243.91,88091.21,929.0,23.0,0.18081304347826085,0.391304347826087,74825.42666666668,904.6666666666666,5,5
2024-06,Antidiabetics,85410.51,1062,31,0.1935774193548387,0.1935483870967742,2024-06-01,93737.59,76243.91,1098.0,31.0,0.15729354838709678,0.0967741935483871,86024.23666666668,1028.3333333333333,6,6
2024-07,Antidiabetics,76513.99,1005,29,0.22119999999999998,0.20689655172413793,2024-07-01,85410.51,93737.59,1062.0,31.0,0.1935774193548387,0.1935483870967742,85130.67,1029.6666666666667,7,7
2024-08,Antidiabetics,56341.62,716,24,0.21372916666666666,0.125,2024-08-01,76513.99,85410.51,1005.0,29.0,0.22119999999999998,0.20689655172413793,85220.69666666666,1055.0,8,8
2024-09,Antidiabetics,59710.34,726,26,0.20275384615384617,0.2692307692307692,2024-09-01,56341.62,76513.99,716.0,24.0,0.21372916666666666,0.125,72755.37333333334,927.6666666666666,9,9
2024-10,Antidiabetics,83836.56,1067,36,0.1949722222222222,0.2222222222222222,2024-10-01,59710.34,56341.62,726.0,26.0,0.20275384615384617,0.2692307692307692,64188.65,815.6666666666666,10,10
2024-11,Antidiabetics,56187.55,742,27,0.22912962962962963,0.2222222222222222,2024-11-01,83836.56,59710.34,1067.0,36.0,0.1949722222222222,0.2222222222222222,66629.50666666667,836.3333333333334,11,11
2024-12,Antidiabetics,44186.84,567,21,0.21291904761904762,0.19047619047619047,2024-12-01,56187.55,83836.56,742.0,27.0,0.22912962962962963,0.2222222222222222,66578.15000000001,845.0,12,12
2025-01,Antidiabetics,44608.81,585,21,0.23775238095238094,0.09523809523809523,2025-01-01,44186.84,56187.55,567.0,21.0,0.21291904761904762,0.19047619047619047,61403.65,792.0,1,13
2025-02,Antidiabetics,40594.92,504,17,0.19561176470588237,0.11764705882352941,2025-02-01,44608.81,44186.84,585.0,21.0,0.23775238095238094,0.09523809523809523,48327.73333333334,631.3333333333334,2,14
2025-03,Antidiabetics,72117.38,922,30,0.20625666666666667,0.23333333333333334,2025-03-01,40594.92,44608.81,504.0,17.0,0.19561176470588237,0.11764705882352941,43130.19,552.0,3,15
2025-04,Antidiabetics,56871.76,679,22,0.17644545454545454,0.18181818181818182,2025-04-01,72117.38,40594.92,922.0,30.0,0.20625666666666667,0.23333333333333334,52440.37,670.3333333333334,4,16
2025-05,Antidiabetics,67979.27,843,28,0.1789607142857143,0.10714285714285714,2025-05-01,56871.76,72117.38,679.0,22.0,0.17644545454545454,0.18181818181818182,56528.02000000001,701.6666666666666,5,17
2025-06,Antidiabetics,62101.16,803,26,0.2302076923076923,0.15384615384615385,2025-06-01,67979.27,56871.76,843.0,28.0,0.1789607142857143,0.10714285714285714,65656.13666666667,814.6666666666666,6,18
2025-07,Antidiabetics,69107.78,878,31,0.21558387096774193,0.1935483870967742,2025-07-01,62101.16,67979.27,803.0,26.0,0.2302076923076923,0.15384615384615385,62317.39666666667,775.0,7,19
2025-08,Antidiabetics,35800.09,437,19,0.1852157894736842,0.0,2025-08-01,69107.78,62101.16,878.0,31.0,0.21558387096774193,0.1935483870967742,66396.07,841.3333333333334,8,20
2025-09,Antidiabetics,56599.15,708,30,0.20439000000000002,0.26666666666666666,2025-09-01,35800.09,69107.78,437.0,19.0,0.1852157894736842,0.0,55669.67666666667,706.0,9,21
2025-10,Antidiabetics,60649.89,738,33,0.2000333333333333,0.21212121212121213,2025-10-01,56599.15,35800.09,708.0,30.0,0.20439000000000002,0.26666666666666666,53835.67333333334,674.3333333333334,10,22
2025-11,Antidiabetics,43903.35,544,26,0.18207692307692308,0.11538461538461539,2025-11-01,60649.89,56599.15,738.0,33.0,0.2000333333333333,0.21212121212121213,51016.37666666667,627.6666666666666,11,23
2025-12,Antidiabetics,41192.1,519,24,0.21462083333333334,0.25,2025-12-01,43903.35,60649.89,544.0,26.0,0.18207692307692308,0.11538461538461539,53717.46333333334,663.3333333333334,12,24
2024-01,Antifungals,43244.68,902,29,0.19724137931034483,0.10344827586206896,2024-01-01,,,,,,,,,1,1
2024-02,Antifungals,44098.34,931,30,0.18216000000000002,0.13333333333333333,2024-02-01,43244.68,,902.0,29.0,0.19724137931034483,0.10344827586206896,43244.68,902.0,2,2
2024-03,Antifungals,54657.76,1184,33,0.20335454545454545,0.2727272727272727,2024-03-01,44098.34,43244.68,931.0,30.0,0.18216000000000002,0.13333333333333333,43671.509999999995,916.5,3,3
2024-04,Antifungals,31785.95,693,20,0.193105,0.15,2024-04-01,54657.76,44098.34,1184.0,33.0,0.20335454545454545,0.2727272727272727,47333.59333333333,1005.6666666666666,4,4
2024-05,Antifungals,40141.18,815,27,0.17296296296296296,0.14814814814814814,2024-05-01,31785.95,54657.76,693.0,20.0,0.193105,0.15,43514.01666666667,936.0,5,5
2024-06,Antifungals,50146.72,1049,34,0.18573235294117646,0.11764705882352941,2024-06-01,40141.18,31785.95,815.0,27.0,0.17296296296296296,0.14814814814814814,42194.96333333333,897.3333333333334,6,6
2024-07,Antifungals,41434.55,858,31,0.18278709677419355,0.0967741935483871,2024-07-01,50146.72,40141.18,1049.0,34.0,0.18573235294117646,0.11764705882352941,40691.28333333333,852.3333333333334,7,7
2024-08,Antifungals,41417.24,868,31,0.16249677419354838,0.0967741935483871,2024-08-01,41434.55,50146.72,858.0,31.0,0.18278709677419355,0.0967741935483871,43907.48333333334,907.3333333333334,8,8
2024-09,Antifungals,25795.47,588,23,0.23572608695652175,0.2608695652173913,2024-09-01,41417.24,41434.55,868.0,31.0,0.16249677419354838,0.0967741935483871,44332.83666666667,925.0,9,9
2024-10,Antifungals,42615.62,930,39,0.20324615384615383,0.28205128205128205,2024-10-01,25795.47,41417.24,588.0,23.0,0.23572608695652175,0.2608695652173913,36215.753333333334,771.3333333333334,10,10
2024-11,Antifungals,27283.58,600,23,0.2247304347826087,0.13043478260869565,2024-11-01,42615.62,25795.47,930.0,39.0,0.20324615384615383,0.28205128205128205,36609.443333333336,795.3333333333334,11,11
2024-12,Antifungals,37778.8,782,30,0.19224,0.13333333333333333,2024-12-01,27283.58,42615.62,600.0,23.0,0.2247304347826087,0.13043478260869565,31898.22333333333,706.0,12,12
2025-01,Antifungals,34059.8,707,27,0.18928518518518517,0.2222222222222222,2025-01-01,37778.8,27283.58,782.0,30.0,0.19224,0.13333333333333333,35892.66666666667,770.6666666666666,1,13
2025-02,Antifungals,34604.24,724,27,0.18114814814814814,0.07407407407407407,2025-02-01,34059.8,37778.8,707.0,27.0,0.18928518518518517,0.2222222222222222,33040.72666666667,696.3333333333334,2,14
2025-03,Antifungals,41535.85,894,31,0.2005741935483871,0.1935483870967742,2025-03-01,34604.24,34059.8,724.0,27.0,0.18114814814814814,0.07407407407407407,35480.94666666666,737.6666666666666,3,15
2025-04,Antifungals,31804.79,647,25,0.176824,0.24,2025-04-01,41535.85,34604.24,894.0,31.0,0.2005741935483871,0.1935483870967742,36733.29666666667,775.0,4,16
2025-05,Antifungals,33979.06,714,28,0.20784285714285716,0.10714285714285714,2025-05-01,31804.79,41535.85,647.0,25.0,0.176824,0.24,35981.62666666667,755.0,5,17
2025-06,Antifungals,31119.9,655,27,0.21373703703703703,0.0,2025-06-01,33979.06,31804.79,714.0,28.0,0.20784285714285716,0.10714285714285714,35773.23333333334,751.6666666666666,6,18
2025-07,Antifungals,38477.33,804,31,0.18466451612903226,0.0967741935483871,2025-07-01,31119.9,33979.06,655.0,27.0,0.21373703703703703,0.0,32301.25,672.0,7,19
2025-08,Antifungals,36793.48,772,35,0.17636857142857143,0.14285714285714285,2025-08-01,38477.33,31119.9,804.0,31.0,0.18466451612903226,0.0967741935483871,34525.43,724.3333333333334,8,20
2025-09,Antifungals,21160.53,448,23,0.19038260869565218,0.34782608695652173,2025-09-01,36793.48,38477.33,772.0,35.0,0.17636857142857143,0.14285714285714285,35463.57,743.6666666666666,9,21
2025-10,Antifungals,22926.72,491,24,0.1859125,0.3333333333333333,2025-10-01,21160.53,36793.48,448.0,23.0,0.19038260869565218,0.34782608695652173,32143.78,674.6666666666666,10,22
2025-11,Antifungals,31504.82,668,36,0.19533055555555556,0.08333333333333333,2025-11-01,22926.72,21160.53,491.0,24.0,0.1859125,0.3333333333333333,26960.243333333336,570.3333333333334,11,23
2025-12,Antifungals,25137.05,523,26,0.17134615384615384,0.15384615384615385,2025-12-01,31504.82,22926.72,668.0,36.0,0.19533055555555556,0.08333333333333333,25197.35666666667,535.6666666666666,12,24
2024-01,Antihistamines,77577.74,1598,47,0.17822553191489363,0.0425531914893617,2024-01-01,,,,,,,,,1,1
2024-02,Antihistamines,80131.73,1661,45,0.19877777777777778,0.06666666666666667,2024-02-01,77577.74,,1598.0,47.0,0.17822553191489363,0.0425531914893617,77577.74,1598.0,2,2
2024-03,Antihistamines,91538.82,1833,49,0.16954489795918368,0.2653061224489796,2024-03-01,80131.73,77577.74,1661.0,45.0,0.19877777777777778,0.06666666666666667,78854.735,1629.5,3,3
2024-04,Antihistamines,75518.42,1555,42,0.1895452380952381,0.16666666666666666,2024-04-01,91538.82,80131.73,1833.0,49.0,0.16954489795918368,0.2653061224489796,83082.76333333334,1697.3333333333333,4,4
2024-05,Antihistamines,97170.11,1998,55,0.1822018181818182,0.09090909090909091,2024-05-01,75518.42,91538.82,1555.0,42.0,0.1895452380952381,0.16666666666666666,82396.32333333332,1683.0,5,5
2024-06,Antihistamines,61508.44,1258,38,0.16899999999999998,0.05263157894736842,2024-06-01,97170.11,75518.42,1998.0,55.0,0.1822018181818182,0.09090909090909091,88075.78333333333,1795.3333333333333,6,6
2024-07,Antihistamines,71824.88,1444,47,0.1737063829787234,0.06382978723404255,2024-07-01,61508.44,97170.11,1258.0,38.0,0.16899999999999998,0.05263157894736842,78065.65666666666,1603.6666666666667,7,7
2024-08,Antihistamines,46392.17,927,37,0.16756486486486488,0.1891891891891892,2024-08-01,71824.88,61508.44,1444.0,47.0,0.1737063829787234,0.06382978723404255,76834.47666666667,1566.6666666666667,8,8
2024-09,Antihistamines,63961.22,1306,54,0.18085740740740744,0.2037037037037037,2024-09-01,46392.17,71824.88,927.0,37.0,0.16756486486486488,0.1891891891891892,59908.496666666666,1209.6666666666667,9,9
2024-10,Antihistamines,42773.26,906,36,0.21083333333333332,0.2777777777777778,2024-10-01,63961.22,46392.17,1306.0,54.0,0.18085740740740744,0.2037037037037037,60726.090000000004,1225.6666666666667,10,10
2024-11,Antihistamines,58425.340000000004,1183,53,0.17890566037735847,0.09433962264150944,2024-11-01,42773.26,63961.22,906.0,36.0,0.21083333333333332,0.2777777777777778,51042.21666666667,1046.3333333333333,11,11
2024-12,Antihistamines,57854.42,1172,49,0.1946020408163265,0.12244897959183673,2024-12-01,58425.340000000004,42773.26,1183.0,53.0,0.17890566037735847,0.09433962264150944,55053.27333333334,1131.6666666666667,12,12
2025-01,Antihistamines,54690.43,1126,46,0.1891021739130435,0.17391304347826086,2025-01-01,57854.42,58425.340000000004,1172.0,49.0,0.1946020408163265,0.12244897959183673,53017.67333333334,1087.0,1,13
2025-02,Antihistamines,45295.45,924,38,0.18245526315789473,0.05263157894736842,2025-02-01,54690.43,57854.42,1126.0,46.0,0.1891021739130435,0.17391304347826086,56990.06333333333,1160.3333333333333,2,14
2025-03,Antihistamines,51332.48,1073,43,0.19688604651162792,0.27906976744186046,2025-03-01,45295.45,54690.43,924.0,38.0,0.18245526315789473,0.05263157894736842,52613.43333333333,1074.0,3,15
2025-04,Antihistamines,53686.700000000004,1115,49,0.19176326530612245,0.30612244897959184,2025-04-01,51332.48,45295.45,1073.0,43.0,0.19688604651162792,0.27906976744186046,50439.45333333333,1041.0,4,16
2025-05,Antihistamines,46349.57,940,43,0.17386744186046513,0.06976744186046512,2025-05-01,53686.700000000004,51332.48,1115.0,49.0,0.19176326530612245,0.30612244897959184,50104.87666666667,1037.3333333333333,5,17
